GENDER;AGE;MEMBER POL. PARTY;INFO: PRESS;INFO: TV RADIO;INFO: POL. MEETING;INFO: PARTY PRESS;INFO: ELECT. PUBLICATION;INFO: CONVERSATION;INFO: NOT INTERESTED;STATE AND MASS MEDIA;RESULT INFLUEN.VOTING;WHICH PARTY LAST ELECT.
Female;40-50;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Male;18-28 years;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should not intervene in th;No;I did not vote
Male;18-28 years;Not a member;Yes;Yes;No;Yes;No;No;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;Yes;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should have limited influe;No;For the independent candidate
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;40-50;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Male;62 and more;Not a member;Yes;Yes;No;Yes;No;Yes;Yes;The state should have limited influe;No;HDZ
Male;18-28 years;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Male;51-61;Not a member;No;Yes;No;No;No;Yes;Yes;The state should have limited influe;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;HDZ
Female;29-39;Not a member;Yes;No;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;18-28 years;Not a member;Yes;No;No;No;No;Yes;No;The state should have strong influen;No;I did not vote
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;29-39;Not a member;No;Yes;No;No;Yes;Yes;Yes;The state should have strong influen;No;HDZ
Male;29-39;HDZ;No;Yes;No;No;No;Yes;No;The state should have strong influen;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;62 and more;HDZ;Yes;Yes;Yes;Yes;No;Yes;No;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;62 and more;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should have strong influen;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;62 and more;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should not intervene in th;No;HDZ
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;Yes;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;Yes;The state should have limited influe;No;HDZ
Male;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;Yes;HDZ
Male;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;Yes;Koalicija narodnog sporazuma  Hrvats
Male;62 and more;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Male;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;29-39;HDZ;Yes;Yes;No;No;No;No;No;The state should have strong influen;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Male;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;18-28 years;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;29-39;HDZ;Yes;Yes;Yes;No;No;No;No;The state should have limited influe;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;62 and more;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Socijalisticki savez - Savez socijal
Male;18-28 years;HSP;Yes;Yes;Yes;No;Yes;Yes;No;The state should not intervene in th;No;HDZ
Female;40-50;SDP;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;29-39;SDP;No;Yes;No;No;No;No;No;The state should have limited influe;No;I did not vote
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Male;51-61;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;HDZ
Female;51-61;Not a member;Yes;Yes;No;No;No;No;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Male;29-39;HDZ;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should have limited influe;No;HDZ
Female;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;29-39;Not a member;Yes;Yes;Yes;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;51-61;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;18-28 years;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should not intervene in th;No;For the independent candidate
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;62 and more;Not a member;No;No;No;No;No;No;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;29-39;Other party:;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;40-50;HDZ;Yes;Yes;Yes;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;No;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;51-61;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;51-61;HSS;Yes;Yes;Yes;No;Yes;Yes;No;The state should have limited influe;No;HDZ
Female;40-50;HKDZ;Yes;Yes;Yes;No;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;62 and more;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;Yes;Savez komunista Hrvatske - Stranka d
Male;51-61;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have strong influen;No;HDZ
Female;51-61;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;29-39;Not a member;Yes;Yes;No;No;No;No;Yes;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;Yes;The state should have limited influe;No;HDZ
Female;51-61;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Female;62 and more;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;No;Other party:
Male;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Female;18-28 years;HSLS;Yes;Yes;Yes;Yes;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Female;51-61;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Male;51-61;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;Yes;HDZ
Male;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;Yes;Yes;No;No;Yes;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;29-39;Other party:;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;51-61;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Male;18-28 years;Not a member;No;Yes;No;No;No;Yes;No;The state should have limited influe;Yes;HDZ
Female;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;NA;The state should have limited influe;No;HDZ
Female;29-39;Not a member;No;No;No;No;No;Yes;Yes;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Socijalisticki savez - Savez socijal
Male;18-28 years;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;18-28 years;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;Yes;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;No;Yes;No;No;No;No;Yes;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;No;No;No;No;No;Yes;No;The state should not intervene in th;No;For the independent candidate
Male;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;I did not vote
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Socijalisticki savez - Savez socijal
Male;29-39;HSP;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;Yes;Savez komunista Hrvatske - Stranka d
Male;51-61;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Socijalisticki savez - Savez socijal
Female;62 and more;Not a member;No;Yes;No;No;No;Yes;Yes;The state should have limited influe;Yes;Other party:
Female;29-39;Not a member;No;No;No;Yes;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;62 and more;Not a member;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;No;Yes;No;No;No;Yes;Yes;The state should have limited influe;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;No;No;No;Yes;The state should not intervene in th;No;I did not vote
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;Yes;Savez komunista Hrvatske - Stranka d
Female;51-61;Not a member;No;Yes;No;No;No;Yes;Yes;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;29-39;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;I did not vote
Male;40-50;Not a member;Yes;Yes;No;No;NA;Yes;NA;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;51-61;Not a member;No;No;No;No;No;No;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Female;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Female;18-28 years;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should not intervene in th;No;I did not vote
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;For the independent candidate
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;62 and more;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;Yes;Yes;Yes;Yes;No;Yes;Yes;The state should not intervene in th;No;HSS
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;I did not vote
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;Yes;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;40-50;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should have limited influe;Yes;Koalicija narodnog sporazuma  Hrvats
Female;29-39;Not a member;No;Yes;No;No;No;Yes;NA;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;40-50;Not a member;No;Yes;No;No;No;Yes;Yes;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should have limited influe;No;I did not vote
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Male;40-50;Not a member;Yes;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;NA;NA;NA;Yes;NA;NA;NA;The state should not intervene in th;No;Other party:
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;NA;No;HDZ
Male;29-39;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Male;51-61;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Male;51-61;HDZ;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Male;29-39;NA;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HSS
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HSS
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;For the independent candidate
Male;29-39;HDZ;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;40-50;HDZ;NA;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Male;40-50;HSS;Yes;Yes;Yes;Yes;No;Yes;No;The state should not intervene in th;No;HSS
Male;40-50;HSS;NA;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Male;62 and more;HSS;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HSS
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;NA;I did not vote
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;Savez komunista Hrvatske - Stranka d
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;Savez komunista Hrvatske - Stranka d
Male;18-28 years;Not a member;No;Yes;No;No;No;Yes;Yes;The state should not intervene in th;No;HSS
Male;18-28 years;Not a member;Yes;No;No;No;No;No;Yes;The state should not intervene in th;No;HDZ
Male;18-28 years;HDZ;No;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;18-28 years;Not a member;Yes;Yes;No;No;Yes;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;Yes;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;NA
Male;29-39;HSP;Yes;No;No;Yes;No;No;No;The state should not intervene in th;No;HDZ
Male;29-39;Not a member;Yes;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;29-39;HSLS;Yes;Yes;Yes;Yes;No;No;No;The state should not intervene in th;No;HDZ
Male;40-50;Not a member;Yes;Yes;NA;NA;NA;Yes;NA;The state should not intervene in th;Yes;HDZ
Male;40-50;Not a member;Yes;Yes;Yes;Yes;Yes;Yes;Yes;The state should have strong influen;Yes;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;51-61;Not a member;Yes;Yes;NA;NA;NA;NA;NA;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;51-61;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should have strong influen;No;HDZ
Male;62 and more;Not a member;Yes;NA;NA;NA;NA;NA;NA;The state should not intervene in th;No;HDZ
Male;62 and more;Not a member;Yes;Yes;Yes;No;Yes;Yes;No;The state should have limited influe;Yes;HDZ
Female;18-28 years;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;18-28 years;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;I did not vote
Male;18-28 years;Not a member;Yes;Yes;No;Yes;No;Yes;No;The state should have limited influe;No;HDZ
Female;18-28 years;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Female;18-28 years;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;I did not vote
Male;29-39;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;HDZ
Female;29-39;Not a member;No;Yes;No;No;No;No;No;The state should not intervene in th;No;Koalicija narodnog sporazuma  Hrvats
Male;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;40-50;HDZ;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Male;40-50;Not a member;Yes;Yes;NA;Yes;NA;NA;NA;The state should not intervene in th;No;HDZ
Female;40-50;Not a member;NA;Yes;NA;NA;NA;NA;NA;The state should have limited influe;No;Koalicija narodnog sporazuma  Hrvats
Female;40-50;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;NA
Female;51-61;Not a member;No;No;No;No;No;No;No;The state should have strong influen;No;HDZ
Male;51-61;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;No;HDZ
Male;62 and more;Not a member;No;Yes;No;No;No;No;No;The state should have limited influe;No;HDZ
Male;62 and more;Not a member;Yes;Yes;No;No;No;Yes;No;The state should have limited influe;No;HDZ
Female;29-39;Not a member;Yes;Yes;No;No;No;Yes;No;The state should not intervene in th;Yes;Koalicija narodnog sporazuma  Hrvats
